,Year,County,Industry.sector,Chemical,Clean.air.act.chemical,Classification,Metal,Metal.category,Carcinogen,PFAS,Fugitive.air.emissions,Stack.air.emissions,Surface.water.discharges,Class.1.well.injections,Class.2.well.injections,RCRA.landfill,non-RCRA.landfill,Land.treatment.application.farming,RCRA.surface.impoundment,non-RCRA.surface.impoundment,non.landfill.land.treatment.surface.impoundment.disposal,Onsite.total.release,POTW.transfers.for.release.disposal.,POTW.transfers.for.treatment,POTW.total.transfers,transfer.for.storage.only,transfer.for.solidification,transfer.of.wastewater.treatment,transfer.of.m40.metal,transfer.of.m61.metal,transfer.for.underground.injection,transfer.for.class1.injection,transfer.for.class2.injection,transfer.for.landfills.surface.impoundments,transfer.for RCRA.subtitle3.surface.impoundments,transfer.of.other.surface.impoundments,transfer.to.other.landfills,transfer.to.RCRA.subtitle3.landfills,transfer.for.land.treatment,transfer.for.land.disposal,transfer.for.other.offsite.management,transfer.to.waste.broker,unknown.transfer,offsite.release.total,transfer.of.solvents/organics,transfer.for.metals.recovery,transfer.for.other.recovery/reuse,transfer.for.acid.regeneration,transfer.to.waste.broker,off.site.recycled.total,transfer.for.energy.recover,transfer.to.waste.broker/energy.recovery,offsite.energy.recovery.total,non-metal.solidification/stabilization,transfer.for.incineration/thermal.treatment,transfer.for.incineration/insignificant.fuel.value,transfer.of.m61.non.metal,transfer.for.other.waste.treatment,transfer.to.waste.broker/waste.treatment,offsite.treated.total,total.quantity.of.unclassified,total.offsite.transfer.quantity,on.site.and.off.site.total.releases,some.other.total.releases,onsite.contained.releases,onsite.other.releases,offsite.contained.releases,offsite.other.releases,energy.recovery.onsite,energy.recovery.offsite,recycling.onsite.,recycling.offsite,treatment.onsite,treatment.offsite,production.waste,one.time.release,production.ratio.or.activity.index,production.ratio
42,2014,ORLEANS,Petroleum Bulk Terminals,Ethylbenzene,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
43,2014,NIAGARA,Electric Utilities,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",YES,TRI,NO,0,NO,NO,0,8354,0,0,0,0,0,0,0,0,0,8354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8354,0,0,8354,0,0,0,0,0,0,864280,0,872634,NA,ACTIVITY,1
44,2014,ERIE,Chemicals,Methanol,YES,TRI,NO,0,NO,NO,202,22,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,224,0,0,0,0,0,0,0,0,224,NA,PRODUCTION,1.08
45,2014,ONEIDA,Petroleum Bulk Terminals,"Benzo[g,h,i]perylene",YES,PBT,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,NA,ACTIVITY,0.58
46,2014,ERIE,Petroleum,Ammonia,NO,TRI,NO,0,NO,NO,203.87,0,0,0,0,0,0,0,0,0,0,203.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.87,0,0,203.87,0,0,0,0,0,0,0,0,203.87,NA,PRODUCTION,0.78
47,2014,ERIE,Computers and Electronic Products,Lead,YES,PBT,YES,1,YES,NO,0.54,0.54,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,850,1.08,0,0,1.08,0,0,0,0,0,850,0,0,851.08,NA,PRODUCTION,0.71
48,2014,NIAGARA,Hazardous Waste,Polycyclic aromatic compounds,YES,PBT,NO,0,YES,NO,0,0,0,0,0,561,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.8,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,614.9,0,0,0,0,614.9,0,619.1,565.2,0,561,0,4.2,0,0,0,0,0,0,614.9,1180.1,NA,ACTIVITY,0.9
49,2014,NIAGARA,Primary Metals,Nickel compounds,YES,TRI,YES,1,YES,NO,5,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,NA,PRODUCTION,1.1
50,2014,ESSEX,Paper,"Benzo[g,h,i]perylene",YES,PBT,NO,0,NO,NO,0,0.82,0,0,0,0,0.6,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0.6,0.82,0,0,0,0,0,0,0,0,1.42,NA,PRODUCTION,1
51,2014,SARATOGA,Chemicals,Ethylbenzene,YES,TRI,NO,0,YES,NO,250,750,13,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,500,0,500,1013,0,0,1013,0,0,0,0,0,0,58000,500,59513,NA,PRODUCTION,1
52,2014,ERIE,Primary Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,81135,81135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81135,0,81135,0,0,0,0,0,0,0,0,0,0,0,81135,81135,NA,PRODUCTION,0.78
53,2014,ALBANY,Nonmetallic Mineral Product,"1,1,2,2-Tetrachloroethane",YES,TRI,NO,0,YES,NO,3.12,0.52,0,0,0,0,0,0,0,0,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,6.1,0,0,0,0,3.4,8.84,0,0,0,12.24,0,18.34,3.64,0,0,3.64,0,0,22545,0,0,6.1,0,12.24,22566.98,NA,PRODUCTION,1.01
54,2014,MONROE,Fabricated Metals,Lead,YES,PBT,YES,1,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,158,0,0,158,NA,PRODUCTION,1.01
55,2014,TOMPKINS,Transportation Equipment,Nickel,YES,TRI,YES,1,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,125,0,0,0,0,5250,5250,0,0,0,0,0,0,0,0,0,0,0,5375,125,0,0,0,111.36,13.64,0,0,0,5250,0,0,5375,NA,ACTIVITY,0.9
56,2014,ERIE,Chemicals,n-Butyl alcohol,NO,TRI,NO,0,NO,NO,120,2,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,140,0,0,1550,0,0,0,1550,0,1690,122,0,0,122,0,0,0,140,0,0,0,1550,1812,NA,PRODUCTION,1.03
57,2014,MONROE,Chemicals,Zinc compounds,NO,TRI,YES,1,NO,NO,0,314,0,0,0,0,0,0,0,0,0,314,339,0,339,0,265968,0,0,0,0,0,0,0,0,0,112694,3120,0,0,0,0,0,382121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382121,382435,0,0,314,116037.74,266083.26,0,0,283878,0,0,0,666313,NA,PRODUCTION,1.1
58,2014,NIAGARA,Chemicals,Toluene,YES,TRI,NO,0,NO,NO,0.35,238.13,0,0,0,0,0,0,0,0,0,238.48,0.5832,1.8468,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5832,0,0,0,0,0,0,0,0,0,0,39508.4,0,0,0,0,39510.2468,0,39510.83,239.0632,0,0,238.48,0,0.5832,0,0,0,0,0,39510.2468,39749.31,NA,PRODUCTION,0.89
59,2014,WESTCHESTER,Other,Lead,YES,PBT,YES,1,YES,NO,0,0,0,0,0,0,0,0,0,0,2919,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,0,0,2919,0,0,0,0,0,0,0,0,2919,NA,ACTIVITY,1.1
60,2014,YATES,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,119,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,119,0,PRODUCTION,0.91
61,2014,ALBANY,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,TRI,NO,0,NO,NO,12,175,4.96,0,0,0,0,0,0,0,0,191.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,1136,0,0,0,0,20,20,1225,0,1225,0,0,2400,39.84,0,0,2439.84,0,4820.84,1327.96,0,0,191.96,0,52,0,567,1715,20,1415,39.84,4000.8,4142,ACTIVITY,1.03
62,2014,WASHINGTON,Food,Zinc compounds,NO,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
63,2014,ORANGE,Fabricated Metals,Hydrogen fluoride,YES,TRI,NO,0,NO,NO,0,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,127,0,0,0,0,0,0,4844,0,4971,NA,PRODUCTION,1.11
64,2014,MONROE,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,89512,0,0,89515,0,89515,0,0,0,0,0,0,0,0,0,0,0,89515,89515,NA,PRODUCTION,0.93
65,2014,QUEENS,Chemical Wholesalers,Certain glycol ethers,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
66,2014,CHAUTAUQUA,Fabricated Metals,Nickel,YES,TRI,YES,1,YES,NO,0,118.15,0,0,0,0,0,0,0,0,0,118.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96956,0,0,26440,123396,0,0,0,0,0,0,0,0,0,0,0,123396,118.15,0,0,118.15,0,0,0,0,0,123396,0,0,123514.15,NA,PRODUCTION,1.1
67,2014,CLINTON,Petroleum Bulk Terminals,Cumene,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
68,2014,NIAGARA,Transportation Equipment,Lead,YES,PBT,YES,1,YES,NO,1,5,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,255,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,262,261,0,0,6,7.89,1.11,0,0,0,7,0,0,22,246,PRODUCTION,0.97
69,2014,ONEIDA,Petroleum Bulk Terminals,Toluene,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
70,2014,TIOGA,Computers and Electronic Products,Formaldehyde,YES,TRI,NO,0,YES,NO,0,124,0,0,0,0,0,0,0,0,0,124,2.96,34.04,37,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.7,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04,0,37.71,127.67,0,0,124,0.01,3.66,0,0,0,0,0,34.04,161.71,NA,PRODUCTION,0.86
71,2014,ESSEX,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
72,2014,ORANGE,Electric Utilities,Copper compounds,NO,TRI,YES,1,NO,NO,0,0,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,0,0,0,0,10,0,,NA
73,2014,ONEIDA,Primary Metals,Lead,YES,PBT,YES,1,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.026,0,72,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,72.026,0.026,0,0,0,0.01,0.016,0,0,0,72,0,0,72.026,NA,PRODUCTION,1.2
74,2014,HERKIMER,Plastics and Rubber,Styrene,YES,TRI,NO,0,YES,NO,2279,6837,0,0,0,0,0,0,0,0,0,9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9116,0,0,9116,0,0,0,0,0,0,0,0,9116,NA,PRODUCTION,1.4
75,2014,SUFFOLK,Petroleum Bulk Terminals,Polycyclic aromatic compounds,YES,PBT,NO,0,YES,NO,0,0.00012,0,0,0,0,0,0,0,0,0,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3034,0,0,0.3034,0,0,0,0,0.0033,0,0,0,0,0.0033,0,0.3067,0.00012,0,0,0.00012,0,0,0,0,0,0.3034,0,0.0033,0.30682,NA,PRODUCTION,0.74
76,2014,MONROE,Computers and Electronic Products,Lead,YES,PBT,YES,1,YES,NO,0,1.6,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.95,0,0,52.95,0,1961.22,0,0,0,1961.22,0,0,0,0,0,0,0,0,0,0,0,2014.17,54.55,0,0,1.6,0,47.95,0,0,0,1961.22,0,0,2010.77,5,ACTIVITY,1.3
77,2014,MONROE,Transportation Equipment,Polychlorinated alkanes (C10-C13),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,0,0,0,0,5240,3400,0,3400,0,0,8300,0,0,0,8334,0,16974,0,0,0,0,0,0,0,3400,0,5240,0,8300,16940,NA,ACTIVITY,1.26
78,2014,ORANGE,Fabricated Metals,Certain glycol ethers,YES,TRI,NO,0,NO,NO,15000,18000,0,0,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,136,0,0,0,0,0,0,0,0,136,33000,0,0,33000,0,0,0,136,0,0,127000,0,160136,NA,PRODUCTION,0.82
79,2014,HERKIMER,Machinery,Nickel,YES,TRI,YES,1,YES,NO,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,361,0,66500,0,0,0,66500,0,0,0,0,0,0,0,0,0,0,0,66861,366,0,0,5,319,42,0,0,0,66500,0,0,66866,NA,PRODUCTION,0.69
80,2014,SARATOGA,Chemicals,Ethylene,NO,TRI,NO,0,NO,NO,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,34000,0,34250,NA,PRODUCTION,1
81,2014,ONONDAGA,Fabricated Metals,Nitric acid,NO,TRI,NO,0,NO,NO,750,750,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,23566,0,25066,NA,PRODUCTION,1.28
82,2014,SUFFOLK,Computers and Electronic Products,Lead,YES,PBT,YES,1,YES,NO,0,0.0285,0,0,0,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4617,0,0.4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4617,0.4902,0,0,0.0285,0,0.4617,0,0,0,0,0,0,0.4902,NA,ACTIVITY,1.09
83,2014,HERKIMER,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,9000,0,0,0,0,0,0,0,0,0,0,0,9000,9000,NA,PRODUCTION,0.6
84,2014,NIAGARA,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,PRODUCTION,1.94
85,2014,CHEMUNG,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),YES,TRI,YES,1,NO,NO,8.76,10.33,0.39,0,0,0,0,0,0,0,0,19.48,3.36,0,3.36,0,17.6769512,0,0,0,0,0,0,0,0,0,2437.044499,0,0,0,0,0,0,2458.08145,0,0,0,0,72819.61019,72819.61019,0,0,0,0,0,0,0,0,0,0,0,75277.69164,2477.56145,0,0,19.48,2437.044499,21.0369512,0,0,0,72819.61019,0,0,75297.17164,NA,PRODUCTION,0.95
86,2014,ERIE,Petroleum Bulk Terminals,Ethylene glycol,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
87,2014,CHAUTAUQUA,Transportation Equipment,Copper,NO,TRI,YES,1,NO,NO,0,1.3,0.13,0,0,0,0,0,0,0,0,1.43,0.1,0,0.1,0,0.018,1.95,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,22.468,0,16574,0,0,0,16574,0,0,0,0,0,0,0,0,0,0,0,16596.468,23.898,0,0,1.43,20.472,1.996,0,0,0,16574,0,0,16597.898,NA,ACTIVITY,1.01
88,2014,SARATOGA,Chemicals,Ethylene glycol,YES,TRI,NO,0,NO,NO,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,NA,PRODUCTION,1.05
89,2014,ORLEANS,Chemicals,Ammonia,NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
90,2014,OSWEGO,Chemicals,Benzene,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
91,2014,ONONDAGA,Primary Metals,Copper,NO,TRI,YES,1,NO,NO,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,1365,0,6401,0,0,0,6401,0,0,0,0,0,0,0,0,0,0,0,7766,1371,0,0,6,0,1365,0,0,0,6401,0,0,7772,NA,PRODUCTION,0.97
92,2014,GENESEE,Fabricated Metals,Nickel,YES,TRI,YES,1,YES,NO,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280307,0,0,0,280307,0,0,0,0,0,0,0,0,0,0,0,280307,250,0,0,250,0,0,0,0,0,280307,0,0,280557,NA,,NA
93,2014,ST LAWRENCE,Petroleum Bulk Terminals,Cumene,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
94,2014,WARREN,Nonmetallic Mineral Product,Mercury compounds,YES,PBT,YES,1,NO,NO,0.012,19.7,0,0,0,0,0,0,0,0,0,19.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.712,0,0,19.712,0,0,0,0,0,0,0,0,19.712,NA,PRODUCTION,1.14
95,2014,ALBANY,Nonmetallic Mineral Product,Nitrobenzene,YES,TRI,NO,0,YES,NO,37.79,6.28,0,0,0,0,0,0,0,0,0,44.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.76,0,0,0,0,73.76,0,0,0,0,41.08,106.9,0,0,0,147.98,0,221.74,44.07,0,0,44.07,0,0,272778,0,0,73.76,0,147.98,273043.81,NA,PRODUCTION,1.01
96,2014,ST LAWRENCE,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",YES,TRI,NO,0,NO,NO,0,2669,0,0,0,0,0,0,0,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669,0,0,2669,0,0,0,0,0,0,0,0,2669,NA,PRODUCTION,1.23
97,2014,ALBANY,Nonmetallic Mineral Product,Dimethyl sulfate,YES,TRI,NO,0,YES,NO,0.09,0.02,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.18,0,0,0,0,0.1,0.26,0,0,0,0.36,0,0.54,0.11,0,0,0.11,0,0,670,0,0,0.18,0,0.36,670.65,NA,PRODUCTION,1.01
98,2014,MONROE,Miscellaneous Manufacturing,o-Xylene,YES,TRI,NO,0,NO,NO,478,1187,0,0,0,0,0,0,0,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12465,0,0,0,0,12465,0,0,0,0,130,0,121,0,0,251,0,12716,1665,0,0,1665,0,0,0,0,0,12465,20126,251,34507,NA,PRODUCTION,1.06
99,2014,KINGS,Petroleum Bulk Terminals,Toluene,YES,TRI,NO,0,NO,NO,342,208,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,87,0,0,129,0,0,129,21,0,21,0,0,0,0,0,0,0,0,237,637,0,0,550,87,0,0,21,0,129,0,0,787,0,PRODUCTION,1.02
100,2014,MONROE,Primary Metals,Lead,YES,PBT,YES,1,YES,NO,23,160,7.5,0,0,0,0,0,0,0,0,190.5,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,192.86,0,0,188.3,0,2.36,0,0,0,0,0,0,190.66,2.2,PRODUCTION,1.09
101,2014,SENECA,Chemicals,Ethylene glycol,YES,TRI,NO,0,NO,NO,5,5,250,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,261,0,0,260,1,0,0,0,0,0,2600,0,2861,NA,PRODUCTION,1
102,2014,OSWEGO,Printing,Lead compounds,YES,PBT,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,1437,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,0,1437,0,0,1437,NA,PRODUCTION,1.13
103,2014,ORANGE,Petroleum Bulk Terminals,Benzene,YES,TRI,NO,0,YES,NO,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,NA,ACTIVITY,1
104,2014,NIAGARA,Electric Utilities,Hydrogen fluoride,YES,TRI,NO,0,NO,NO,0,1915,0,0,0,0,0,0,0,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,0,0,1915,0,0,0,0,0,0,107164,0,109079,NA,ACTIVITY,1
105,2014,ERIE,Petroleum Bulk Terminals,Benzene,YES,TRI,NO,0,YES,NO,45,551,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,596,0,0,0,0,14146,0,0,0,14742,NA,ACTIVITY,1.48
